age,gender,height_cm,weight_kg,BMI
21,0,182.9,68.1,20.3572777
35,0,168.4,71.9,25.35389667
54,0,173.4,56.9,18.92404971
22,1,175.5,73.7,23.9283772
60,0,168.7,73.2,25.72058937
23,1,154.3,49,20.58089362
33,0,175.3,74.2,24.14571516
25,0,175.1,68.2,22.24395882
36,0,176.7,88,28.18445057
26,0,163.3,64.2,24.07479837
56,0,168.6,68,23.92179543
29,1,167.8,63.5,22.55224663
37,0,175,76.3,24.91428571
58,0,168.5,80,28.17670315
22,1,158.5,53,21.09683647
44,0,177.4,69.9,22.21109373
33,1,157.7,53.9,21.67331677
25,1,161.7,54.4,20.80553366
24,0,163,62.4,23.48601754
22,0,166.9,90.3,32.41716839
25,0,162.8,70.1,26.44899758
25,0,179,82.6,25.77947005
29,1,161.8,63.2,24.14126613
21,1,161.5,57.2,21.93062332
31,1,163,53.6,20.17388686
62,0,181.3,93.4,28.41523604
57,0,168.5,53.3,18.77272847
52,1,156.1,52.3,21.4632697
22,0,174.5,73.2,24.0392115
37,1,155.3,45.22,18.74941175
38,1,162.7,54,20.39945919
64,0,162.8,58.5,22.0722733
38,0,182.5,72.7,21.82773503
55,1,149,52.7,23.73766947
29,1,167.2,54.4,19.45926146
32,1,154.4,55.8,23.40666864
28,0,171.5,69.6,23.66360955
25,0,168.6,65.6,23.07749677
43,0,173,69,23.05456246
63,1,153.2,56,23.86000314
24,0,170.1,71.8,24.81508785
21,1,164,59,21.93634741
37,1,154.7,44.4,18.55249583
29,0,168.3,56.4,19.91181607
34,1,168.3,58.1,20.51199493
22,0,183.3,82.22,24.47104651
26,1,164.1,53.5,19.86719799
34,1,152,46.6,20.16966759
51,1,160.3,56.4,21.94886459
25,0,170.1,59.6,20.5985966
57,1,154.4,52.9,22.19019303
46,0,172,61,20.61925365
44,0,177.2,70.6,22.484191
21,1,165.5,54.72,19.97791185
27,0,168.6,81.5,28.6709754
41,1,162.1,54.5,20.7410373
25,1,157.4,56.8,22.92655913
21,1,162.7,49.72,18.78261316
22,0,175.4,64.1,20.8352565
31,0,167.5,70.4,25.09244821
23,0,169.5,74,25.75682425
21,1,167.2,77.9,27.86537625
35,0,179.1,91.6,28.55645558
26,0,176,70.6,22.79183884
56,1,152.3,46.9,20.21962217
40,0,175.1,68.58,22.36789877
21,0,175.8,71.24,23.05080885
27,0,172.6,71.9,24.13500025
61,0,163.9,59.4,22.11202608
45,0,167.4,67.46,24.073289
25,1,152,49.5,21.4248615
35,0,171.3,77.2,26.30889299
25,1,168.1,53.6,18.96834163
36,0,175.6,84.8,27.50089508
42,0,173.6,75.5,25.05229459
22,0,174,80.9,26.72083498
21,0,182.2,80.3,24.18904932
39,0,170.8,82.5,28.27992256
44,0,173.5,67.7,22.4900132
49,0,179.3,75.8,23.57809029
22,0,165.3,61,22.3246227
38,0,169,72.9,25.52431638
27,0,183.1,85.5,25.50289167
21,1,160.6,47.96,18.59465361
56,0,169.8,64.78,22.46805984
25,0,169.9,78.2,27.09068555
28,0,175.6,72.6,23.54439838
64,0,165.2,77.9,28.54416688
26,1,165.1,56.2,20.61779271
43,0,169.5,67.9,23.63362658
62,0,171,64.9,22.19486338
21,0,186.5,73.2,21.04521703
42,0,171.1,78.3,26.74617876
22,1,162.3,52.9,20.08253962
22,1,166.3,56.2,20.32131543
53,1,155,52.5,21.85223725
25,1,166.1,54.5,19.75409952
22,0,167.7,66.5,23.64588211
26,1,175.6,62.8,20.3662289
49,0,178.9,81.9,25.5895837
45,0,174.7,90.3,29.58706871
42,1,160,56.8,22.1875
27,0,170.7,72,24.70958516
46,1,155.1,62.5,25.98103343
22,1,151,67.6,29.64782246
26,0,171.1,60.3,20.59763192
21,1,161.7,59.7,22.83254337
53,0,169,67.8,23.73866461
58,1,163,57.9,21.79231435
24,0,174.5,71,23.31672154
21,0,180,82.5,25.46296296
56,1,158.3,55.8,22.26754657
56,1,152.2,64.3,27.75758434
62,0,164.8,78.8,29.01428033
25,0,168.2,58.4,20.64243207
37,1,156.6,50.3,20.5108883
46,0,165.6,69.58,25.37252911
29,0,174.3,84.3,27.74807121
29,0,173,73.8,24.65835811
24,1,155.4,53.7,22.2367983
31,0,175.8,71.3,23.07022278
64,0,171.6,55.5,18.84770241
47,1,159.8,47.7,18.67948202
53,0,173.1,73.5,24.52975459
26,0,183.4,77.8,23.13028236
23,0,171.1,64.8,22.13476863
21,0,175.4,68.1,22.13542852
28,0,179,80.6,25.15526981
45,0,173,65.54,21.8984931
46,1,159.7,49.3,19.33023292
30,0,166.8,70.3,25.26755574
58,0,170.6,73.6,25.28830732
22,0,167.2,64,22.89324878
37,0,173.5,80.6,26.77540715
37,0,166.2,75.6,27.36905212
32,0,165.7,76.6,27.89868625
33,0,183.1,75.3,22.46044144
25,0,182.5,71.1,21.34734472
24,0,175.3,72.3,23.52742865
24,0,183.1,77.6,23.14648414
27,0,170.4,66.1,22.7647182
29,1,168.8,51,17.89885672
63,1,157.4,48.2,19.45528433
49,0,170.4,75.9,26.13982014
27,0,171.7,77.3,26.2203753
27,0,164.7,59.1,21.78714293
26,0,170.7,71.84,24.65467497
51,1,160.4,60.7,23.59282592
26,0,176,72.4,23.37293388
37,0,162.5,57.7,21.85088757
23,0,177,80.8,25.79080086
60,0,168.1,60.1,21.26860693
61,0,158.6,64.3,25.56257544
63,1,159.9,61.3,23.97527222
21,1,154.4,54.2,22.73550968
60,0,167.6,68.1,24.24371016
48,1,168.8,46.1,16.17916264
38,1,156.5,49.5,20.21047474
21,1,170.2,65.8,22.71468833
47,1,172,57.66,19.49026501
50,0,170.4,69.5,23.93567193
33,0,179.6,75.9,23.53038923
40,1,173.2,65.22,21.74127549
35,0,165.6,88.5,32.27175663
41,0,170.6,70.3,24.15445658
22,0,171.4,56.6,19.26614373
46,0,170.3,69.6,23.99827047
27,0,162.6,79.6,30.10731214
50,1,159.4,61.3,24.12591761
32,0,183.8,96.2,28.47633267
35,1,159.9,56.5,22.09792628
31,0,177.2,101.1,32.19761629
40,0,169.8,86.4,29.96666209
24,1,154.4,49.52,20.77236973
33,0,181.7,81.2,24.59496306
31,0,171.5,61,20.7396578
26,1,159.2,51.98,20.50926744
23,1,157.1,57.7,23.37886607
22,1,155,51.5,21.43600416
21,0,177.3,69.9,22.23615561
30,0,177,74.8,23.87564238
21,1,159.9,53.5,20.92458506
21,1,166.8,57.9,20.81068958
50,1,164.8,60.2,22.16573193
21,0,182.4,76.1,22.87362458
39,0,183.2,98.76,29.42592628
46,1,166.8,64.5,23.18289253
22,0,166.5,67,24.16831246
34,0,171.7,81.1,27.50934588
61,1,153.8,52.3,22.11001402
58,0,163,57.5,21.64176296
47,0,167.1,74.6,26.71689156
59,1,157,50.7,20.56878575
25,0,171.4,69,23.48699501
24,1,177.4,62.7,19.92325575
59,1,159,58.4,23.10035204
29,0,178.9,83.1,25.96452265
22,0,178.4,86.8,27.27281868
37,0,171.5,89.2,30.3274996
62,1,161.9,61.6,23.50103637
32,1,164.8,69.6,25.62682628
51,0,171.5,68.8,23.39161404
41,0,179.7,72.2,22.35841657
23,0,172.3,80.2,27.01492794
52,1,152.8,46.2,19.78769771
24,1,167.6,71.9,25.59651631
22,0,175.8,69.66,22.5395753
25,1,161.6,45.4,17.38493775
39,1,158.5,53.6,21.33566858
28,0,175.4,60.6,19.69760599
21,0,179.6,89.4,27.71563633
63,0,163.2,56.8,21.32593233
62,1,157.2,50.4,20.39508187
64,0,169.8,66.9,23.20335294
29,0,173.9,75.1,24.83366241
62,1,152.5,60.1,25.84251545
29,0,171.4,75.88,25.82888669
30,0,172.5,67.4,22.65070363
22,0,171.2,67.1,22.89364792
61,1,153.8,50,21.13768071
23,0,185.7,108.9,31.5794144
54,1,159.1,64.22,25.37055349
61,1,154.4,52.3,21.93850842
60,1,157.7,60.3,24.24677182
63,1,154.5,64.5,27.02108273
40,1,158,53.8,21.55103349
54,0,167.1,64.6,23.1355388
27,0,179,72.52,22.63350083
39,0,176,67.9,21.92019628
52,1,161.8,69.3,26.47135669
22,1,159.9,59.8,23.38860162
25,0,176.6,70.8,22.70135913
40,0,178.9,73.8,23.05874575
29,0,174.3,75.5,24.8514754
43,0,161.8,68.4,26.12757284
26,1,166,66.1,23.98751633
26,1,164.9,59.5,21.88142767
32,1,157.6,49.44,19.90517663
24,0,177.3,70.8,22.52245804
55,1,154.7,54.9,22.93991039
32,0,183.9,87.6,25.90243829
44,0,173.8,76.6,25.35883077
54,1,153.4,62.6,26.60257119
26,0,176.5,70.3,22.56658829
63,1,158.4,76.4,30.44969901
43,1,153.2,51.7,22.02789575
61,1,150.7,50.2,22.10432272
52,0,178.1,76.5,24.11757269
25,0,172.9,69.7,23.31539575
27,1,165.8,64.1,23.31787539
26,0,178.5,81.2,25.48470369
21,1,171,64.26,21.97599261
28,0,175.5,80,25.97381515
21,0,169.7,69.7,24.20299402
61,1,154.3,41.4,17.38875502
21,0,167.4,74.9,26.72827373
21,1,163.3,54.1,20.28733009
27,0,182.3,83.2,25.03513796
21,0,174.9,70.3,22.98135895
27,1,166.5,58.5,21.10218326
32,1,162.7,54.7,20.66389662
22,1,155.1,59.9,24.90022244
48,1,157,59.3,24.05777111
58,1,160.6,55.8,21.63431342
32,0,172.8,77.3,25.8876136
62,0,172,65.2,22.03893997
56,0,168.6,73.8,25.96218386
60,0,171,77.3,26.43548442
31,1,168,58.9,20.86876417
28,0,180.6,70.3,21.55360071
24,0,181.4,88.8,26.98599281
27,0,174.3,66.2,21.79030029
36,0,174.5,76.8,25.2214678
63,0,168.4,61.5,21.68657365
23,0,173.3,90.4,30.10033333
51,0,169.4,72.6,25.29937595
24,1,164.1,49.38,18.33723807
25,1,157.6,59.8,24.0762452
22,1,167.9,53.9,19.11997733
41,1,156.3,52.7,21.57211164
22,0,176,79.6,25.69731405
40,1,166,58.5,21.2294963
36,0,173,73.9,24.69177052
59,0,175,70.6,23.05306122
32,0,175,65.5,21.3877551
64,0,167.7,73.8,26.24159549
41,0,168.3,63.3,22.34783613
26,0,180.6,80.1,24.55822783
23,1,160.6,58.3,22.60359269
63,1,153.5,58.16,24.68355102
58,1,154.8,57.36,23.93686277
40,0,178.9,76.9,24.02733805
39,0,180.9,79.7,24.35461046
29,1,161.1,73.52,28.32790241
60,0,174.5,75.1,24.66318011
44,0,172.7,82.7,27.72814615
30,1,166.3,55.2,19.95972619
57,1,153.5,52.9,22.45116659
46,1,162.3,60.3,22.89181737
54,0,160.4,57.1,22.19358089
21,1,160.3,48.7,18.95229975
25,0,176.3,80,25.73862618
27,1,154.7,46.8,19.55533345
53,1,158.4,51.7,20.60535915
21,0,183.1,82.8,24.6975372
27,0,170.3,73.1,25.20508005
27,0,148,66.3,30.26844412
47,1,155.6,66.8,27.59035428
35,0,182.2,82,24.70114625
64,0,167.8,64.2,22.80085407
62,0,170.2,59.9,20.67796095
30,0,175.5,75.1,24.38291897
56,0,179.9,84.2,26.01655357
25,0,175.1,64.8,21.13502246
22,0,175,82.3,26.87346939
26,0,179.3,84.3,26.22207139
59,1,161.9,56.1,21.40272955
38,0,168.3,64.68,22.83504014
25,0,167,88,31.55365915
30,1,160.8,63.3,24.48113908
37,0,180.9,87,26.58533388
22,1,160.5,53.6,20.80725148
40,1,162.7,55.5,20.96611083
62,0,174.9,71.9,23.50440552
51,0,165.9,59.9,21.76376613
56,1,164,71.4,26.54669839
62,1,150,50.7,22.53333333
50,1,158.5,66.7,26.55016967
31,1,159.1,45.5,17.9750885
57,0,173.7,67.7,22.43825255
23,0,177.8,61.7,19.51738597
28,0,178.3,73.5,23.11983087
44,1,165.8,62,22.55395123
31,1,169.6,51.3,17.83469429
21,0,163.8,61.18,22.8024587
24,0,172.2,65.8,22.19011737
22,1,166.8,63,22.6437555
27,0,182,83.9,25.32906654
33,1,169.2,67.3,23.50792773
23,0,169.7,71.68,24.89053962
36,0,180.8,79.3,24.25919218
47,0,165.1,60.9,22.34205652
43,1,158.4,50.9,20.28651413
52,0,153.5,48.9,20.75353585
39,1,161.4,63.1,24.22268595
27,0,176.1,91.8,29.60219869
46,0,171.2,60,20.47122019
45,0,175.1,71.7,23.38551096
30,1,164.4,52.7,19.49875978
21,0,168.3,72.7,25.66647214
46,0,164.4,63.6,23.53171009
31,1,161.4,53.8,20.65262288
22,1,163.5,60.4,22.59443182
35,1,160.2,57.2,22.28799519
27,0,165.5,59.3,21.6500397
29,0,176.4,66.2,21.27457181
28,0,173.9,73.74,24.38394495
60,1,153.2,50.8,21.64443142
25,1,153.4,51.1,21.71551737
25,0,163.1,64.4,24.20906103
31,1,161.5,63.9,24.4994201
21,0,174.4,55.4,18.2144811
36,0,174.3,79.9,26.29977331
58,1,154.9,59.4,24.75617873
54,0,175.2,71.6,23.32624424
21,0,176.8,67.78,21.68388239
42,0,168.9,69.9,24.50292195
25,1,168.8,62.1,21.79449024
24,1,168.1,55.1,19.49917208
23,1,159.1,69.88,27.60657548
51,0,182.7,73.4,21.98968282
50,0,156.7,56.1,22.84677309
23,0,179.1,68.4,21.32381618
32,0,171.1,75.2,25.68726236
31,0,166.8,66,23.72202957
24,1,167.2,70,25.03949085
60,0,172.4,80.2,26.9835972
45,1,158.1,62.9,25.16441887
58,0,177.8,79.2,25.05311133
28,0,185.1,83,24.22508195
62,1,144.9,47.9,22.81385844
30,0,172.5,73,24.53266121
21,1,165.5,60.9,22.23418917
33,0,169.1,66.1,23.11608295
35,0,176.9,67.8,21.66576499
44,0,174.6,75,24.60213428
27,1,159.8,54.8,21.45986613
50,0,178.2,94.72,29.82814805
50,0,166,66.2,24.02380607
36,1,168,54.1,19.1680839
27,0,169.5,56.52,19.67264469
46,0,177.7,72.2,22.86453334
23,1,159.1,46.72,18.45705791
62,0,172.4,74.9,25.2003919
21,1,156.1,52.5,21.54534721
21,0,178.5,69.3,21.74987642
41,0,172.9,72.4,24.21857464
36,0,172.1,77,25.99734422
24,0,170.9,71.8,24.5833078
23,0,180.3,57.8,17.78018949
21,0,175.6,72.8,23.60925898
57,1,153.6,50.84,21.548801
64,1,163.6,54.1,20.2129949
46,0,166.8,92,33.06707152
23,1,162.7,54.4,20.55056629
54,1,163.6,61,22.7909924
26,0,173.3,77.4,25.77174558
35,1,156.8,55.3,22.49225583
28,0,174.4,86.3,28.37382165
55,0,172.4,68.5,23.04708739
45,0,165.9,70.3,25.54245006
62,1,156.5,61.3,25.02832529
25,0,173.7,77.5,25.68633046
53,0,175.9,84.66,27.36192104
31,0,172,78.5,26.5346133
28,0,167.9,62.1,22.02876794
31,0,185.6,84.4,24.5011519
60,0,162.7,79.7,30.10809069
35,0,179.2,75,23.35528938
21,0,177.9,69,21.80204314
63,0,170.6,78.26,26.88944199
37,0,171.9,67.4,22.80909968
38,0,174.2,59,19.44266129
21,0,172,74.9,25.31773932
49,0,170.9,75.8,25.95285141
25,0,172,74,25.01352082
42,0,169.3,65.1,22.7126115
40,0,181.8,80.8,24.44688913
62,1,158.7,59.3,23.54511629
56,1,158,67.2,26.91876302
31,0,179.1,71.9,22.41494712
38,1,149.1,60.96,27.421403
30,1,168.3,58,20.47669029
50,0,173,71.7,23.95669752
37,0,179.5,103.7,32.18472855
29,0,172.6,66.2,22.22165531
30,1,163.2,53.8,20.19956267
55,1,156.9,59.2,24.04782593
24,1,156.7,56.8,23.13184869
27,0,174,72.7,24.01241908
31,1,160,54.9,21.4453125
26,1,157.5,50.5,20.35777274
63,1,154.3,45.6,19.15283162
64,1,153.5,55,23.34242273
50,1,161.2,52.1,20.04968936
37,1,161,62.7,24.1888816
56,0,170.8,55.8,19.12751126
25,0,173,69.5,23.22162451
34,1,170.3,58.2,20.06751927
23,1,173.3,57.8,19.24556711
51,1,159.6,74.6,29.28687634
45,0,177.1,75.8,24.16751981
56,0,174.4,72.5,23.83664043
25,1,160,48.2,18.828125
59,0,167,64.9,23.27082362
25,0,176.8,74.74,23.91049528
31,0,168,64.7,22.92375283
41,0,170.9,79.2,27.11696348
58,0,171.5,86.1,29.27351699
31,0,179.6,76.9,23.84040754
26,0,172.7,77.1,25.85054496
25,0,172.1,66.5,22.45225183
26,1,165.9,59.3,21.54576513
59,1,158.5,56.2,22.37060773
29,0,172.2,63.2,21.31330422
62,1,155.6,66.1,27.3012338
25,1,165.8,55.4,20.15304675
45,1,158.6,62.4,24.80722717
34,0,173.3,74,24.63965339
22,0,170,69.2,23.94463668
59,0,166.4,64.5,23.29448271
37,0,170.8,64.66,22.16460355
48,0,162.1,73.82,28.09363988
25,0,177.2,70.7,22.5160383
39,0,177.6,94.5,29.96028123
31,1,168.1,59.3,20.98549736
63,0,163,60.9,22.92144981
28,0,173.3,73,24.3066851
24,1,162.4,44.26,16.78183164
37,0,170.5,76.7,26.38436202
26,0,184,84,24.81096408
56,1,156.6,60.4,24.62937681
21,0,180.6,68.2,20.90975204
44,0,175.6,72.1,23.38224688
25,1,167.1,59.5,21.3090489
21,0,186.3,74.4,21.43617164
24,1,166.2,57.1,20.67159889
28,1,162.9,65.4,24.64538346
21,0,175,64.1,20.93061224
34,1,165.1,53.5,19.62725819
22,1,167.3,55.3,19.75755727
31,1,161.8,53.6,20.47423837
22,0,170.7,60.3,20.69427757
23,1,167.2,60.3,21.56973284
61,0,173.5,71,23.58627677
21,0,180.6,89.4,27.40955766
23,0,182.9,97.4,29.11598895
46,0,170.1,55.8,19.28526326
27,0,169.6,64.1,22.28467649
24,0,179.6,76.82,23.81560607
28,0,180.7,84.1,25.75607557
60,0,160.8,53.8,20.80703448
34,0,173.4,69.1,22.98157882
21,0,165.3,65.8,24.08131433
38,1,159.7,55.9,21.91805314
23,0,171.5,70.7,24.03760338
38,0,191.3,91.74,25.06852583
47,0,179,74.5,23.25145907
29,1,157.6,58.1,23.39180345
55,0,171.2,68.3,23.30307232
59,1,156,50.96,20.94017094
50,0,169.5,82.8,28.81979795
54,1,155.9,53.2,21.88867142
21,1,150.3,52,23.01894326
56,1,161.2,55.2,21.24266512
30,0,170.1,65,22.4649124
37,1,161.7,58.3,22.29710685
63,1,153.9,26.3,11.10397586
60,1,152.6,55,23.61857124
21,0,164.2,60.9,22.58764675
23,1,165.3,82.3,30.11994178
33,1,157.9,53.2,21.33768857
21,0,172.8,67.9,22.73957262
52,0,167.8,69.5,24.68316757
30,1,155.6,46.3,19.12325454
27,0,168.1,68.9,24.38281228
27,0,178.1,73.3,23.10873305
30,0,171.4,66,22.46582132
21,1,160,62.26,24.3203125
23,0,170.2,79.5,27.44403833
24,1,167,73.1,26.21105095
34,0,181,68.6,20.93953176
57,1,154.3,67.5,28.35123101
40,0,179.7,81.2,25.1454768
55,0,171.8,69.1,23.41163413
63,0,159.8,53.6,20.98994206
22,0,181.2,71.46,21.7643963
33,0,172.7,87.3,29.27046141
40,1,154.6,46.2,19.32960576
31,1,165.7,57.86,21.07334186
24,0,177.4,76,24.1494009
33,0,173,64.66,21.6044639
53,0,164.5,63,23.28138136
60,0,166.5,59.2,21.35468802
22,0,168,64.1,22.7111678
25,0,171.4,65.7,22.36370395
40,1,162,53.8,20.49992379
22,1,163.7,56.36,21.03166355
55,0,173.7,76.3,25.28860664
43,0,173.6,71.1,23.59229332
26,0,172.5,78.9,26.51543793
35,0,171.3,90.7,30.90954137
26,0,175.2,69.4,22.60951607
39,0,177.2,76.7,24.42687606
60,1,147.5,48.5,22.2924447
44,1,167.1,58.4,20.91510009
31,0,173.3,70.4,23.44096755
37,0,173.6,86,28.53638854
57,0,170.5,73,25.11158315
26,1,158.1,62.8,25.12441185
30,0,174.8,75.2,24.61132435
46,1,158.9,58.9,23.32746252
29,0,176.6,73.9,23.6953452
25,1,162.6,55.4,20.95408408
37,0,164.3,78,28.89478557
27,0,178.3,75.8,23.84330857
26,0,172.7,71.3,23.90588658
34,0,171,87,29.75274443
22,0,174.5,61.7,20.26255942
49,1,156.7,63.28,25.77083424
23,0,182.2,82.7,24.9120097
51,0,164.1,70.9,26.32867921
23,0,181,97.2,29.66942401
21,0,174.2,70.1,23.1005179
32,0,169.5,76,26.45295464
32,0,165.1,63.6,23.33259104
29,0,173.7,74.9,24.82459551
51,1,154.6,40.6,16.98662324
64,1,149,47.6,21.44047565
32,0,177.1,78.4,24.99648487
59,0,160.8,69.36,26.82483107
21,1,158,45.6,18.26630348
31,1,161,56.5,21.79699857
34,0,181.4,75.4,22.91378218
23,0,176.7,74,23.70056071
59,0,175.4,68.1,22.13542852
62,0,163.6,65.5,24.47229512
64,0,167,67.9,24.34651655
63,0,172,68.7,23.2220119
29,0,176.9,73,23.32744608
48,1,162.4,57.4,21.7640564
51,0,175.1,74.1,24.16828957
32,1,160.1,51.8,20.20910572
43,0,177.1,81.1,25.8573332
39,1,166,58.5,21.2294963
63,0,176.5,72.66,23.32415797
39,0,176,93.1,30.05552686
31,0,168,64.1,22.7111678
57,1,153.8,42.8,18.09385468
24,1,165.8,44.1,16.04240725
48,1,163.1,63.1,23.7203688
33,0,175.5,68.6,22.27254649
27,0,179.9,92.88,28.69854508
39,1,159.5,54.12,21.27337585
21,0,168.3,64.8,22.8774057
53,1,153.9,58.34,24.631405
50,0,178.2,79.4,25.00374741
43,0,168.1,75.8,26.82463237
21,0,186.4,92.5,26.62256627
23,0,174,75.4,24.90421456
28,1,164.2,54.7,20.28808337
27,1,167.3,71.1,25.40257363
26,0,172.3,65.9,22.19805176
29,0,185.1,87.7,25.5968637
21,1,168.4,46.3,16.32664
27,0,175.4,78.4,25.48337145
31,1,162,54.3,20.69044353
36,0,179.1,96.2,29.9905134
23,0,164.2,68.5,25.40646637
21,0,175.3,60.1,19.55737845
60,0,177.6,75.2,23.84140898
42,0,172.1,69.1,23.33008423
41,1,161.4,52.6,20.19196958
38,1,160.2,55.8,21.74248482
30,1,154.4,48.9,20.51229563
25,1,158.9,48.5,19.20852177
60,1,154.9,68,28.34040663
48,1,157.1,63.6,25.76942603
26,1,164.1,60.2,22.35523961
52,0,170,79.5,27.50865052
34,0,175,74.1,24.19591837
42,0,166.8,66.5,23.90174192
57,0,175.4,79.9,25.97093595
49,0,167.4,64.1,22.87426363
23,0,176.2,69.9,22.51465869
54,0,171.4,64.8,22.05735184
35,0,172.2,66.2,22.3250117
31,1,160.6,53.1,20.5874918
56,0,171.1,62.6,21.38327957
26,0,169.1,66.2,23.15105433
23,1,154.6,63.9,26.73510407
48,0,172.2,85.1,28.69876882
63,0,156,66.7,27.40795529
21,0,182.2,78.1,23.52633564
57,0,165.2,59,21.61881702
28,0,178.4,70.6,22.1827304
51,1,155.6,58,23.95569683
36,0,177,87.1,27.80171726
33,1,159.2,62.5,24.66004646
44,0,174.3,74.2,24.42356921
21,1,168,60.3,21.36479592
34,0,181.3,73.1,22.23933356
47,1,156.5,49.1,20.04715777
26,0,173.2,85.2,28.40166623
27,0,178.9,78.66,24.57724852
47,0,182.3,60,18.05418603
44,0,172.8,74.32,24.88961763
33,1,166.3,70.7,25.56435945
22,0,172.5,67.4,22.65070363
28,0,176.3,78,25.09516053
24,0,181,77.9,23.77827295
24,1,166.3,52.3,18.91111739
38,0,170.3,75.8,26.13604744
26,0,162.4,64.4,24.41820961
29,1,162.9,57.9,21.81907801
21,0,166.9,66.7,23.94490733
51,1,164,52.9,19.66835217
21,1,167.1,74.9,26.82433214
60,0,171.8,68.3,23.14058771
28,0,177.6,72.5,22.98540094
23,0,170,77.9,26.9550173
27,1,165.7,51.3,18.68410711
61,0,163.2,68.3,25.64368272
26,1,167.7,60.9,21.65464994
21,0,174.4,69.7,22.91605294
39,0,174.3,74.14,24.40381969
27,0,181.9,82.7,24.99425011
22,1,159.5,60.9,23.938444
36,0,179.8,83,25.67430627
60,1,161,63.2,24.38177539
23,0,178.3,87.2,27.42924152
42,0,167.6,63.7,22.67730305
26,1,167.2,64.9,23.21518509
41,0,173.5,72.8,24.18423872
26,0,179,79.2,24.71832964
22,0,180.6,92.7,28.42131985
38,0,169.9,73,25.28925889
30,0,169.3,53.8,18.77017663
64,1,154,60.7,25.59453533
49,0,180.6,82.8,25.38603327
22,0,174.4,74.1,24.36269043
62,0,161.6,62.2,23.81813058
28,0,175.1,81.7,26.6470885
28,1,171.9,61.2,20.71093324
42,0,173.3,67.8,22.57525
23,1,155.7,53.4,22.02744025
36,0,164.9,82.9,30.4868967
48,1,162.6,62.1,23.48824226
47,0,155,57.1,23.76690947
64,1,160.8,55.6,21.50318061
24,0,183.9,76.1,22.50200404
45,0,172.1,79.2,26.74012548
59,0,166.1,71,25.73469846
62,1,149.7,54.7,24.40864807
41,0,175.6,74.1,24.03085289
60,1,155.4,49.6,20.53901668
30,0,163.5,73.8,27.60710378
22,0,172,74.3,25.11492699
21,0,173.3,92.2,30.69967625
56,1,157.6,61.8,24.88147079
60,1,159.5,52.5,20.63658966
27,1,162.5,57,21.58579882
62,1,150.9,59.4,26.08602856
30,0,176.4,71.6,23.00995984
38,0,169,73.2,25.62935471
26,0,170.7,61.3,21.03746625
34,0,173,106.4,35.55080357
25,0,179.7,74.4,23.03969796
46,0,169.7,75,26.04339385
29,0,166.9,75.7,27.17585434
61,1,153.2,65.5,27.90768224
50,0,170.7,81.9,28.10715312
24,0,177.7,100.5,31.82667037
60,0,167.3,77.5,27.68916253
34,0,169.1,74.5,26.05367897
27,0,175.8,74.8,24.20270216
22,1,156.3,49,20.05756111
31,0,179,75.3,23.50113917
50,1,152,63.6,27.52770083
36,0,177.4,68.3,21.70268529
24,1,171.7,57.7,19.57200071
62,0,175.9,71,22.94703985
31,1,162.7,53.58,20.24079673
21,0,181.3,93.2,28.35438971
29,0,170.4,64.7,22.28256078
36,0,165.6,64,23.33776751
21,1,167.5,50.98,18.17063934
30,0,174,72.3,23.88030123
29,0,177.1,60.5,19.28937927
23,0,170.8,71.9,24.64638099
39,1,164,58.7,21.82480666
24,1,157.1,60.5,24.51336911
50,0,174.2,75.7,24.94592304
58,0,175.1,85.64,27.93215005
60,1,161.5,50.4,19.32348628
60,1,159.2,58.1,22.92397919
39,0,174.3,72.6,23.89691542
55,1,155,57.7,24.01664932
28,0,177.4,74.44,23.65370268
48,0,174.3,74.3,24.45648507
56,1,150.1,67.2,29.82688423
30,1,168.6,56.2,19.77066034
26,0,168.2,63.74,22.52994213
43,0,170,59.6,20.62283737
52,1,157,56.8,23.04353118
27,0,179.7,82.1,25.42418283
22,1,160.3,62.4,24.28385019
22,0,168.8,68.1,23.90023809
53,1,170,58.4,20.20761246
31,1,153.8,58.2,24.60426034
24,1,162,52.1,19.85215668
58,0,176.1,78.5,25.31342698
34,1,160.1,52.3,20.40417431
37,0,165.3,65,23.78853239
30,1,158.9,60.4,23.92154052
30,0,168.1,67.1,23.74581573
64,0,155.7,61.4,25.3274313
45,0,176.7,82.6,26.4549502
21,0,185.4,81.7,23.76854499
28,0,175.4,69.5,22.59048872
22,0,174.2,81.4,26.82428184
51,1,158,53.2,21.31068739
46,1,155,43,17.89802289
27,0,182.7,90.5,27.11261983
63,0,168.9,67.6,23.69667416
21,1,170.9,62.7,21.46759608
31,0,180.5,90,27.62409742
49,0,165.6,68.64,25.02975565
32,0,175.3,76.9,25.02433283
22,1,156.8,52.8,21.47542691
29,1,159.1,51.6,20.38493553
59,1,155.5,52.1,21.54651007
64,1,155.9,60.1,24.72761564
48,0,176.2,73,23.51316286
30,0,182.3,93.6,28.1645302
42,0,178.3,72.9,22.93109756
63,0,170,80.2,27.75086505
22,0,176.1,71.2,22.95943951
62,0,168.4,74.4,26.23546471
62,0,169.5,72.1,25.09550039
25,0,187.4,76.1,21.66933001
26,0,170.9,78.6,26.91153193
27,1,162.2,50.3,19.11904896
39,0,168.9,71.4,25.02873572
62,0,165.6,64.1,23.37423277
43,1,160.6,58.5,22.68113503
21,1,161.9,57.1,21.78423988
53,1,154.5,50.88,21.31523549
